location,bhk,areaType,square_feet,transaction,status,floorNum,totalFloor,furnishing,facing,price_per_sqft,price,built_up_area,latitude,longitude
palanpur,2,Super Area,1250,Resale,Ready to Move,11.0,12.0,Semi-Furnished,East,3280.0,0.41,1250,21.2184934,72.7777979
palanpur,3,Super Area,1200,Resale,Ready to Move,8.0,8.0,Furnished,North - West,2917.0,0.35,1200,21.2184934,72.7777979
palanpur,2,Carpet Area,1173,Resale,Ready to Move,14.0,14.0,Unfurnished,East,4007.0,0.47,1290,21.2184934,72.7777979
palanpur,2,Carpet Area,635,Resale,Ready to Move,1.0,5.0,Furnished,North - East,2834.0,0.28,698,21.2184934,72.7777979
palanpur,1,Super Area,550,Resale,Ready to Move,1.0,4.0,Unfurnished,North - West,2000.0,0.11,550,21.2184934,72.7777979
palanpur,2,Super Area,925,Resale,Ready to Move,3.0,5.0,Semi-Furnished,North - West,2486.0,0.23,925,21.2184934,72.7777979
palanpur,1,Super Area,750,Resale,Ready to Move,7.0,10.0,Unfurnished,East,3000.0,0.23,750,21.2184934,72.7777979
palanpur,2,Super Area,1011,Resale,Ready to Move,4.0,6.0,Unfurnished,North - West,5341.246290801187,0.54,1011,21.2184934,72.7777979
palanpur,1,Carpet Area,1000,Resale,Ready to Move,4.0,5.0,Semi-Furnished,West,5400.0,0.54,1100,21.2184934,72.7777979
palanpur,2,Super Area,1251,New Property,Ready to Move,5.0,14.0,Unfurnished,East,3800.0,0.47,1251,21.2184934,72.7777979
palanpur,2,Super Area,1351,New Property,Under Construction,6.0,14.0,Unfurnished,East,4351.0,0.59,1351,21.2184934,72.7777979
palanpur,3,Carpet Area,925,New Property,Under Construction,3.0,14.0,Unfurnished,East,3400.0,0.57,1018,21.2184934,72.7777979
palanpur,2,Super Area,1311,New Property,Under Construction,5.0,13.0,Unfurnished,East,4251.0,0.56,1311,21.2184934,72.7777979
palanpur,2,Carpet Area,965,Resale,Ready to Move,6.0,12.0,Semi-Furnished,South -West,3612.0,0.45,1062,21.2184934,72.7777979
palanpur,3,Super Area,1598,New Property,Ready to Move,6.0,14.0,Unfurnished,South -West,3317.0,0.53,1598,21.2184934,72.7777979
palanpur,2,Super Area,1105,Resale,Ready to Move,9.0,14.0,Unfurnished,South -West,3842.0,0.42,1105,21.2184934,72.7777979
palanpur,2,Super Area,1191,Resale,Ready to Move,4.0,5.0,Unfurnished,North - East,3023.0,0.36,1191,21.2184934,72.7777979
palanpur,2,Super Area,1290,Resale,Ready to Move,5.0,13.0,Furnished,East,3488.0,0.45,1290,21.2184934,72.7777979
palanpur,2,Carpet Area,680,New Property,Ready to Move,4.0,14.0,Unfurnished,East,3600.0,0.45,748,21.2184934,72.7777979
palanpur,2,Super Area,1203,Resale,Ready to Move,10.0,13.0,Unfurnished,South -West,3534.0,0.42,1203,21.2184934,72.7777979
palanpur,2,Super Area,1299,Resale,Ready to Move,9.0,11.0,Semi-Furnished,East,4311.0,0.56,1299,21.2184934,72.7777979
palanpur,2,Super Area,1200,Resale,Ready to Move,3.0,5.0,Unfurnished,East,4167.0,0.5,1200,21.2184934,72.7777979
palanpur,2,Carpet Area,750,Resale,Ready to Move,9.0,14.0,Semi-Furnished,East,3732.0,0.48,825,21.2184934,72.7777979
palanpur,2,Carpet Area,1100,Resale,Ready to Move,2.0,5.0,Semi-Furnished,East,3636.363636363637,0.4,1210,21.2184934,72.7777979
palanpur,2,Super Area,1225,New Property,Ready to Move,10.0,14.0,Unfurnished,East,4327.0,0.53,1225,21.2184934,72.7777979
palanpur,2,Super Area,1250,Resale,Ready to Move,10.0,13.0,Furnished,East,4640.0,0.58,1250,21.2184934,72.7777979
palanpur,2,Super Area,1340,Resale,Ready to Move,1.0,14.0,Semi-Furnished,East,4179.0,0.56,1340,21.2184934,72.7777979
palanpur,2,Super Area,1311,New Property,Under Construction,7.0,13.0,Unfurnished,South -West,4250.0,0.56,1311,21.2184934,72.7777979
palanpur,1,Super Area,350,Resale,Ready to Move,2.0,7.0,Unfurnished,East,3429.0,0.12,350,21.2184934,72.7777979
palanpur,2,Carpet Area,610,Resale,Ready to Move,8.0,14.0,Unfurnished,North - West,3423.0,0.38,671,21.2184934,72.7777979
palanpur,2,Super Area,1173,New Property,Ready to Move,5.0,13.0,Furnished,East,4689.0,0.55,1173,21.2184934,72.7777979
palanpur,2,Super Area,1215,New Property,Under Construction,6.0,14.0,Unfurnished,East,4291.0,0.52,1215,21.2184934,72.7777979
palanpur,2,Carpet Area,721,New Property,Under Construction,7.0,14.0,Unfurnished,East,4249.0,0.56,793,21.2184934,72.7777979
palanpur,3,Super Area,1384,New Property,Ready to Move,7.0,13.0,Unfurnished,East,3505.0,0.48,1384,21.2184934,72.7777979
palanpur,2,Super Area,1315,New Property,Under Construction,4.0,13.0,Unfurnished,East,4000.0,0.53,1315,21.2184934,72.7777979
palanpur,2,Super Area,1321,New Property,Under Construction,5.0,13.0,Unfurnished,East,4350.0,0.57,1321,21.2184934,72.7777979
palanpur,1,Super Area,719,Resale,Under Construction,4.0,7.0,Unfurnished,East,2421.0,0.17,719,21.2184934,72.7777979
palanpur,2,Carpet Area,650,New Property,Ready to Move,5.0,12.0,Unfurnished,East,4150.0,0.47,715,21.2184934,72.7777979
palanpur,2,Super Area,1246,Resale,Ready to Move,7.0,13.0,Unfurnished,North - East,3531.0,0.44,1246,21.2184934,72.7777979
palanpur,2,Super Area,1180,New Property,Ready to Move,6.0,13.0,Unfurnished,East,3700.0,0.44,1180,21.2184934,72.7777979
palanpur,1,Carpet Area,400,Resale,Ready to Move,5.0,13.0,Semi-Furnished,South -West,3615.0,0.28,440,21.2184934,72.7777979
palanpur,3,Super Area,1566,Resale,Ready to Move,9.0,12.0,Semi-Furnished,North - West,3321.0,0.52,1566,21.2184934,72.7777979
palanpur,2,Super Area,1248,Resale,Ready to Move,5.0,11.0,Furnished,East,3926.0,0.49,1248,21.2184934,72.7777979
palanpur,2,Carpet Area,750,Resale,Ready to Move,3.0,5.0,Unfurnished,East,3304.0,0.38,825,21.2184934,72.7777979
palanpur,1,Super Area,750,Resale,Ready to Move,6.0,12.0,Unfurnished,East,3333.0,0.25,750,21.2184934,72.7777979
palanpur,3,Super Area,1625,Resale,Ready to Move,7.0,13.0,Unfurnished,South -West,3692.0,0.6,1625,21.2184934,72.7777979
palanpur,2,Super Area,925,Resale,Ready to Move,3.0,4.0,Unfurnished,North - East,2378.0,0.22,925,21.2184934,72.7777979
palanpur,2,Carpet Area,1550,New Property,Ready to Move,6.0,13.0,Furnished,North - East,2278.0,0.41,1705,21.2184934,72.7777979
palanpur,2,Super Area,1269,New Property,Ready to Move,7.0,14.0,Unfurnished,East,4291.0,0.55,1269,21.2184934,72.7777979
palanpur,2,Super Area,1225,New Property,Under Construction,6.0,14.0,Unfurnished,South - East,4204.0,0.52,1225,21.2184934,72.7777979
palanpur,2,Super Area,1225,New Property,Ready to Move,6.0,14.0,Unfurnished,East,4180.0,0.51,1225,21.2184934,72.7777979
palanpur,2,Super Area,1351,New Property,Under Construction,5.0,13.0,Unfurnished,East,4351.0,0.59,1351,21.2184934,72.7777979
palanpur,2,Carpet Area,720,New Property,Under Construction,3.0,14.0,Unfurnished,East,3200.0,0.4,792,21.2184934,72.7777979
palanpur,2,Super Area,1275,New Property,Ready to Move,5.0,13.0,Unfurnished,East,3991.0,0.51,1275,21.2184934,72.7777979
palanpur,2,Carpet Area,950,Resale,Ready to Move,9.0,15.0,Unfurnished,South -West,4157.0,0.53,1045,21.2184934,72.7777979
palanpur,2,Carpet Area,817,Resale,Ready to Move,12.0,12.0,Unfurnished,East,2703.0,0.34,899,21.2184934,72.7777979
palanpur,2,Super Area,1190,Resale,Ready to Move,5.0,14.0,Semi-Furnished,North,3950.0,0.47,1190,21.2184934,72.7777979
palanpur,2,Carpet Area,545,Resale,Under Construction,13.0,14.0,Unfurnished,East,3451.0,0.34,600,21.2184934,72.7777979
palanpur,2,Carpet Area,700,Resale,Ready to Move,8.0,10.0,Furnished,East,3500.0,0.42,770,21.2184934,72.7777979
palanpur,2,Super Area,1260,Resale,Ready to Move,3.0,13.0,Semi-Furnished,East,4048.0,0.51,1260,21.2184934,72.7777979
palanpur,2,Super Area,1175,Resale,Ready to Move,2.0,12.0,Furnished,East,3574.0,0.42,1175,21.2184934,72.7777979
palanpur,2,Super Area,1320,New Property,Under Construction,10.0,20.0,Unfurnished,South -West,3973.0,0.52,1320,21.2184934,72.7777979
palanpur,3,Super Area,1586,Resale,Ready to Move,9.0,13.0,Unfurnished,East,3700.0,0.59,1586,21.2184934,72.7777979
palanpur,2,Super Area,1311,New Property,Under Construction,4.0,13.0,Unfurnished,East,4251.0,0.56,1311,21.2184934,72.7777979
palanpur,2,Carpet Area,723,New Property,Under Construction,6.0,12.0,Unfurnished,East,3954.0,0.52,795,21.2184934,72.7777979
palanpur,3,Super Area,1384,New Property,Ready to Move,6.0,13.0,Unfurnished,East,3512.0,0.49,1384,21.2184934,72.7777979
palanpur,2,Super Area,1275,New Property,Under Construction,5.0,13.0,Unfurnished,East,3851.0,0.49,1275,21.2184934,72.7777979
palanpur,2,Super Area,1245,Resale,Ready to Move,2.0,5.0,Semi-Furnished,North - East,2811.0,0.35,1245,21.2184934,72.7777979
palanpur,2,Super Area,1305,New Property,Ready to Move,5.0,14.0,Unfurnished,South - East,3678.0,0.48,1305,21.2184934,72.7777979
palanpur,2,Super Area,1246,Resale,Ready to Move,5.0,13.0,Furnished,East,4013.0,0.5,1246,21.2184934,72.7777979
palanpur,2,Super Area,1150,Resale,Ready to Move,4.0,5.0,Semi-Furnished,East,3478.0,0.4,1150,21.2184934,72.7777979
palanpur,3,Carpet Area,900,Resale,Ready to Move,5.0,5.0,Semi-Furnished,South,3067.0,0.46,990,21.2184934,72.7777979
palanpur,1,Super Area,813,New Property,Under Construction,4.0,14.0,Unfurnished,East,3507.0,0.28,813,21.2184934,72.7777979
palanpur,1,Super Area,690,Resale,Ready to Move,2.0,7.0,Semi-Furnished,South -West,3696.0,0.26,690,21.2184934,72.7777979
palanpur,3,Super Area,1690,Resale,Under Construction,9.0,14.0,Unfurnished,East,3550.0,0.6,1690,21.2184934,72.7777979
palanpur,3,Super Area,1690,New Property,Ready to Move,9.0,14.0,Unfurnished,East,3550.0,0.6,1690,21.2184934,72.7777979
palanpur,2,Super Area,1311,New Property,Under Construction,7.0,14.0,Unfurnished,East,4251.0,0.56,1311,21.2184934,72.7777979
palanpur,2,Super Area,1250,Resale,Ready to Move,8.0,14.0,Unfurnished,East,3700.0,0.46,1250,21.2184934,72.7777979
palanpur,1,Carpet Area,424,New Property,Under Construction,5.0,14.0,Unfurnished,East,3507.0,0.28,466,21.2184934,72.7777979
palanpur,3,Super Area,1518,Resale,Ready to Move,5.0,13.0,Semi-Furnished,North - East,3623.0,0.55,1518,21.2184934,72.7777979
palanpur,1,Super Area,997,Resale,Ready to Move,7.0,13.0,Semi-Furnished,East,2859.0,0.28,997,21.2184934,72.7777979
palanpur,2,Carpet Area,650,New Property,Ready to Move,5.0,13.0,Unfurnished,East,4365.0,0.53,715,21.2184934,72.7777979
palanpur,2,Super Area,1159,Resale,Ready to Move,6.0,13.0,Unfurnished,East,4745.0,0.55,1159,21.2184934,72.7777979
palanpur,2,Super Area,1311,New Property,Under Construction,6.0,13.0,Unfurnished,East,4249.0,0.56,1311,21.2184934,72.7777979
palanpur,2,Super Area,1250,Resale,Ready to Move,9.0,14.0,Unfurnished,East,3550.0,0.44,1250,21.2184934,72.7777979
palanpur,2,Super Area,1250,New Property,Ready to Move,6.0,14.0,Unfurnished,East,3535.0,0.44,1250,21.2184934,72.7777979
palanpur,2,Carpet Area,718,New Property,Under Construction,6.0,14.0,Unfurnished,East,3910.0,0.51,790,21.2184934,72.7777979
palanpur,3,Carpet Area,790,New Property,Ready to Move,8.0,12.0,Unfurnished,East,6835.443037974684,0.54,869,21.2184934,72.7777979
palanpur,2,Super Area,1180,Resale,Ready to Move,4.0,5.0,Unfurnished,East,3475.0,0.41,1180,21.2184934,72.7777979
palanpur,1,Carpet Area,500,Resale,Ready to Move,4.0,5.0,Semi-Furnished,East,3241.0,0.23,550,21.2184934,72.7777979
palanpur,2,Super Area,1250,New Property,Under Construction,5.0,14.0,Unfurnished,East,3600.0,0.45,1250,21.2184934,72.7777979
palanpur,2,Super Area,1180,Resale,Ready to Move,9.0,13.0,Furnished,East,5000.0,0.59,1180,21.2184934,72.7777979
palanpur,2,Super Area,1315,New Property,Under Construction,5.0,13.0,Unfurnished,East,3848.0,0.51,1315,21.2184934,72.7777979
palanpur,2,Super Area,1190,New Property,Ready to Move,8.0,13.0,Unfurnished,East,4034.0,0.48,1190,21.2184934,72.7777979
palanpur,2,Carpet Area,750,New Property,Under Construction,14.0,14.0,Unfurnished,North - West,3200.0,0.42,825,21.2184934,72.7777979
palanpur,2,Carpet Area,951,Resale,Ready to Move,15.0,15.0,Unfurnished,South -West,3846.0,0.51,1046,21.2184934,72.7777979
palanpur,1,Super Area,813,New Property,Under Construction,8.0,14.0,Unfurnished,North - East,3507.0,0.28,813,21.2184934,72.7777979
palanpur,3,Super Area,1540,Resale,Ready to Move,3.0,14.0,Furnished,North - East,3896.0,0.6,1540,21.2184934,72.7777979
palanpur,2,Super Area,1203,New Property,Ready to Move,6.0,13.0,Unfurnished,South -West,4364.0,0.53,1203,21.2184934,72.7777979
palanpur,1,Carpet Area,400,Resale,Ready to Move,7.0,13.0,Furnished,East,4000.0,0.3,440,21.2184934,72.7777979
palanpur,2,Super Area,1225,New Property,Ready to Move,7.0,14.0,Unfurnished,East,4200.0,0.52,1225,21.2184934,72.7777979
palanpur,2,Carpet Area,660,New Property,Under Construction,5.0,14.0,Unfurnished,East,3083.0,0.37,726,21.2184934,72.7777979
palanpur,3,Super Area,1586,New Property,Under Construction,5.0,13.0,Unfurnished,East,3783.0,0.6,1586,21.2184934,72.7777979
palanpur,2,Carpet Area,725,New Property,Ready to Move,3.0,14.0,Unfurnished,West,3751.0,0.47,798,21.2184934,72.7777979
palanpur,1,Carpet Area,425,New Property,Ready to Move,8.0,13.0,Unfurnished,East,3659.0,0.28,468,21.2184934,72.7777979
palanpur,1,Carpet Area,420,New Property,Ready to Move,5.0,12.0,Unfurnished,East,3611.0,0.26,462,21.2184934,72.7777979
palanpur,2,Super Area,1204,New Property,Under Construction,5.0,14.0,Unfurnished,South -West,3650.0,0.44,1204,21.2184934,72.7777979
palanpur,2,Super Area,950,Resale,Ready to Move,2.0,5.0,Semi-Furnished,East,3684.0,0.35,950,21.2184934,72.7777979
palanpur,3,Carpet Area,852,New Property,Under Construction,5.0,14.0,Unfurnished,East,3206.0,0.5,937,21.2184934,72.7777979
palanpur,2,Super Area,1180,New Property,Under Construction,5.0,13.0,Unfurnished,East,3797.0,0.45,1180,21.2184934,72.7777979
palanpur,2,Carpet Area,700,New Property,Ready to Move,4.0,13.0,Unfurnished,West,4200.0,0.51,770,21.2184934,72.7777979
palanpur,2,Carpet Area,1000,Resale,Ready to Move,5.0,13.0,Unfurnished,South -West,3652.0,0.46,1100,21.2184934,72.7777979
palanpur,3,Super Area,1558,Resale,Ready to Move,1.0,5.0,Unfurnished,North - East,3017.0,0.47,1558,21.2184934,72.7777979
palanpur,3,Carpet Area,1700,New Property,Under Construction,4.0,13.0,Unfurnished,East,3529.4117647058824,0.6,1870,21.2184934,72.7777979
palanpur,2,Super Area,950,Resale,Ready to Move,2.0,5.0,Semi-Furnished,East,3706.0,0.35,950,21.2184934,72.7777979
palanpur,2,Super Area,1296,New Property,Under Construction,6.0,14.0,Unfurnished,East,4291.0,0.56,1296,21.2184934,72.7777979
palanpur,2,Carpet Area,700,New Property,Ready to Move,4.0,13.0,Unfurnished,North - East,3951.0,0.47,770,21.2184934,72.7777979
palanpur,1,Super Area,768,Resale,Ready to Move,3.0,5.0,Unfurnished,North - East,3060.0,0.23,768,21.2184934,72.7777979
palanpur,2,Carpet Area,1200,Resale,Ready to Move,1.0,11.0,Semi-Furnished,East,3333.333333333333,0.4,1320,21.2184934,72.7777979
palanpur,1,Super Area,750,Resale,Ready to Move,5.0,13.0,Semi-Furnished,South -West,3067.0,0.23,750,21.2184934,72.7777979
palanpur,3,Super Area,1533,New Property,Ready to Move,5.0,13.0,Unfurnished,East,2740.0,0.42,1533,21.2184934,72.7777979
palanpur,3,Super Area,1520,Resale,Ready to Move,11.0,12.0,Furnished,North - West,3618.0,0.55,1520,21.2184934,72.7777979
palanpur,2,Carpet Area,1000,Resale,Ready to Move,15.0,15.0,Unfurnished,South -West,3849.0,0.51,1100,21.2184934,72.7777979
palanpur,2,Super Area,1311,New Property,Under Construction,5.0,14.0,Unfurnished,North - West,4249.0,0.56,1311,21.2184934,72.7777979
palanpur,2,Super Area,1191,Resale,Ready to Move,3.0,5.0,Semi-Furnished,North - East,2847.0,0.34,1191,21.2184934,72.7777979
palanpur,2,Carpet Area,700,New Property,Ready to Move,1.0,15.0,Unfurnished,East,4217.0,0.56,770,21.2184934,72.7777979
palanpur,3,Super Area,1385,New Property,Ready to Move,8.0,13.0,Unfurnished,East,3466.0,0.48,1385,21.2184934,72.7777979
palanpur,2,Super Area,1125,Resale,Ready to Move,5.0,5.0,Semi-Furnished,North,2933.0,0.33,1125,21.2184934,72.7777979
palanpur,1,Carpet Area,1040,Resale,Ready to Move,3.0,5.0,Unfurnished,East,2211.538461538461,0.23,1144,21.2184934,72.7777979
palanpur,2,Carpet Area,750,Resale,Ready to Move,6.0,12.0,Semi-Furnished,North - East,4480.0,0.56,825,21.2184934,72.7777979
palanpur,2,Super Area,1327,Resale,Ready to Move,6.0,14.0,Furnished,East,4521.0,0.6,1327,21.2184934,72.7777979
palanpur,2,Super Area,1328,Resale,Ready to Move,11.0,15.0,Unfurnished,North - West,3991.0,0.53,1328,21.2184934,72.7777979
palanpur,1,Carpet Area,420,New Property,Ready to Move,8.0,10.0,Unfurnished,South -West,3600.0,0.26,462,21.2184934,72.7777979
palanpur,2,Carpet Area,950,Resale,Ready to Move,14.0,14.0,Unfurnished,South -West,4038.0,0.51,1045,21.2184934,72.7777979
palanpur,3,Carpet Area,933,Resale,Ready to Move,11.0,13.0,Semi-Furnished,East,3516.0,0.57,1026,21.2184934,72.7777979
palanpur,2,Super Area,1170,Resale,Ready to Move,2.0,5.0,Unfurnished,East,3248.0,0.38,1170,21.2184934,72.7777979
palanpur,2,Super Area,1215,New Property,Under Construction,6.0,14.0,Unfurnished,East,3991.0,0.48,1215,21.2184934,72.7777979
palanpur,3,Carpet Area,900,Resale,Ready to Move,5.0,13.0,Unfurnished,South - East,3967.0,0.59,990,21.2184934,72.7777979
palanpur,3,Super Area,1609,Resale,Ready to Move,11.0,13.0,Unfurnished,North - West,3442.0,0.55,1609,21.2184934,72.7777979
palanpur,2,Super Area,1150,Resale,Ready to Move,1.0,5.0,Semi-Furnished,North,3478.0,0.4,1150,21.2184934,72.7777979
palanpur,2,Super Area,1315,New Property,Under Construction,5.0,12.0,Unfurnished,East,3951.0,0.52,1315,21.2184934,72.7777979
palanpur,2,Super Area,1315,New Property,Under Construction,7.0,14.0,Unfurnished,South -West,3878.0,0.51,1315,21.2184934,72.7777979
palanpur,2,Super Area,1206,New Property,Under Construction,7.0,14.0,Unfurnished,East,4291.0,0.52,1206,21.2184934,72.7777979
palanpur,2,Carpet Area,750,Resale,Ready to Move,4.0,13.0,Furnished,South -West,4478.0,0.6,825,21.2184934,72.7777979
palanpur,2,Carpet Area,1000,Resale,Ready to Move,9.0,14.0,Unfurnished,South -West,4201.0,0.53,1100,21.2184934,72.7777979
palanpur,2,Carpet Area,780,New Property,Under Construction,5.0,12.0,Unfurnished,East,4000.0,0.54,858,21.2184934,72.7777979
palanpur,2,Super Area,1180,Resale,Ready to Move,9.0,13.0,Unfurnished,East,3644.0,0.43,1180,21.2184934,72.7777979
palanpur,2,Carpet Area,674,New Property,Ready to Move,9.0,14.0,Unfurnished,East,4147.0,0.51,741,21.2184934,72.7777979
palanpur,3,Carpet Area,950,Resale,Ready to Move,9.0,13.0,Unfurnished,South -West,3517.0,0.51,1045,21.2184934,72.7777979
palanpur,2,Carpet Area,800,Resale,Ready to Move,8.0,13.0,Unfurnished,East,3333.0,0.4,880,21.2184934,72.7777979
palanpur,2,Carpet Area,701,New Property,Under Construction,10.0,14.0,Unfurnished,East,3843.0,0.49,771,21.2184934,72.7777979
palanpur,2,Super Area,1173,Resale,Ready to Move,13.0,14.0,Furnished,East,4092.0,0.48,1173,21.2184934,72.7777979
palanpur,2,Carpet Area,698,New Property,Ready to Move,14.0,14.0,Unfurnished,East,3204.0,0.41,768,21.2184934,72.7777979
palanpur,2,Carpet Area,817,Resale,Ready to Move,12.0,12.0,Furnished,East,2941.0,0.37,899,21.2184934,72.7777979
palanpur,2,Super Area,1328,Resale,Ready to Move,12.0,15.0,Unfurnished,East,4029.0,0.54,1328,21.2184934,72.7777979
palanpur,2,Carpet Area,721,New Property,Under Construction,8.0,13.0,Unfurnished,East,4251.0,0.56,793,21.2184934,72.7777979
palanpur,2,Carpet Area,750,Resale,Ready to Move,4.0,7.0,Unfurnished,East,2952.0,0.31,825,21.2184934,72.7777979
palanpur,2,Carpet Area,704,New Property,Ready to Move,6.0,13.0,Unfurnished,East,4062.0,0.52,774,21.2184934,72.7777979
palanpur,2,Super Area,1180,New Property,Ready to Move,6.0,14.0,Unfurnished,East,3991.0,0.47,1180,21.2184934,72.7777979
palanpur,2,Carpet Area,813,New Property,Ready to Move,10.0,13.0,Unfurnished,East,4157.0,0.52,894,21.2184934,72.7777979
palanpur,2,Super Area,1250,Resale,Ready to Move,8.0,12.0,Furnished,East,4681.0,0.58,1250,21.2184934,72.7777979
palanpur,2,Carpet Area,698,New Property,Under Construction,6.0,13.0,Unfurnished,East,4185.0,0.53,768,21.2184934,72.7777979
palanpur,2,Super Area,1251,New Property,Ready to Move,7.0,14.0,Unfurnished,East,4556.0,0.57,1251,21.2184934,72.7777979
palanpur,2,Carpet Area,800,New Property,Under Construction,5.0,12.0,Unfurnished,East,4211.0,0.56,880,21.2184934,72.7777979
palanpur,2,Carpet Area,665,New Property,Ready to Move,6.0,13.0,Unfurnished,East,4053.0,0.49,732,21.2184934,72.7777979
palanpur,2,Carpet Area,750,New Property,Ready to Move,12.0,13.0,Unfurnished,South -West,4000.0,0.54,825,21.2184934,72.7777979
palanpur,1,Super Area,721,New Property,Under Construction,3.0,7.0,Unfurnished,North - East,2512.0,0.18,721,21.2184934,72.7777979
palanpur,2,Super Area,1120,New Property,Ready to Move,2.0,2.0,Unfurnished,East,4151.0,0.47,1120,21.2184934,72.7777979
palanpur,2,Super Area,1251,New Property,Ready to Move,8.0,14.0,Unfurnished,East,4077.0,0.51,1251,21.2184934,72.7777979
palanpur,3,Super Area,1250,Resale,Ready to Move,1.0,8.0,Semi-Furnished,North - East,2960.0,0.37,1250,21.2184934,72.7777979
palanpur,1,Carpet Area,445,New Property,Ready to Move,5.0,12.0,Unfurnished,East,4087.0,0.32,490,21.2184934,72.7777979
palanpur,2,Carpet Area,700,New Property,Ready to Move,9.0,14.0,Unfurnished,North,3692.0,0.48,770,21.2184934,72.7777979
palanpur,2,Carpet Area,705,New Property,Ready to Move,5.0,12.0,Unfurnished,East,3711.0,0.43,776,21.2184934,72.7777979
palanpur,3,Carpet Area,800,Resale,Ready to Move,8.0,13.0,Unfurnished,North,3250.0,0.26,880,21.2184934,72.7777979
palanpur,3,Carpet Area,761,New Property,Ready to Move,5.0,12.0,Unfurnished,East,3829.0,0.53,837,21.2184934,72.7777979
palanpur,2,Super Area,1125,Resale,Ready to Move,3.0,5.0,Semi-Furnished,East,3556.0,0.4,1125,21.2184934,72.7777979
palanpur,2,Super Area,1171,Resale,Ready to Move,3.0,5.0,Semi-Furnished,East,3416.0,0.4,1171,21.2184934,72.7777979
palanpur,2,Carpet Area,770,New Property,Ready to Move,5.0,15.0,Unfurnished,East,4066.0,0.54,847,21.2184934,72.7777979
